"Priors"               
p 0.1181227103 0.1087049298 0.0645672455 0.1337142096 0.1802403643 0.1082206256 0.102470872 0.1839590429       
               
"Mu"               
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0.0002 0.0019 -0.0001 -0.0001 -0.0014 -0.0009 -0.0001 0.0179 0 -0.0062 0 0 0.0283 -0.0379
s 0 -0.0003 -0.0047 0.0001 0.0001 0.0014 0.0011 -0.0002 -0.0245 -0.001 0.0071 0 0 -0.0379 0.0531
               
"Sigma3"               
s 0.0035 0.0051 -0.0007 -0.0001 -0.0009 0.0017 -0.0017 0.0015 0.0031 -0.0003 -0.0002 0 0 0.001 -0.0012
s 0.0051 0.0297 -0.005 -0.0001 -0.0009 0.0016 -0.002 0.0014 0.0014 0.003 -0.0004 0 0 0.0015 -0.0027
s -0.0007 -0.005 0.0013 -0.0001 -0.0061 0.0097 -0.0113 0.0089 0.0035 0.0166 -0.0021 0 0 0.0053 -0.0098
s -0.0001 -0.0001 -0.0001 0.0001 0 0 0.0001 -0.0001 0.0001 -0.0002 0.0001 0 0 -0.0001 0.0001
s -0.0009 -0.0009 -0.0061 0 0.0016 -0.002 0.0023 -0.0016 -0.0008 -0.0034 0.0006 0 0 -0.0013 0.0021
s 0.0017 0.0016 0.0097 0 -0.002 0.0035 -0.0034 0.0028 0.0012 0.0055 -0.0005 0 0 0.0015 -0.0028
s -0.0017 -0.002 -0.0113 0.0001 0.0023 -0.0034 0.0046 -0.0035 -0.0015 -0.0062 0.0011 0 0 -0.0026 0.0043
s 0.0015 0.0014 0.0089 -0.0001 -0.0016 0.0028 -0.0035 0.0029 0.0007 0.0049 -0.0007 0 0 0.0014 -0.0026
s 0.0031 0.0014 0.0035 0.0001 -0.0008 0.0012 -0.0015 0.0007 0.0148 -0.0028 -0.0021 0 0 0.0126 -0.017
s -0.0003 0.003 0.0166 -0.0002 -0.0034 0.0055 -0.0062 0.0049 -0.0028 0.0126 0.0045 0 0 0.0032 -0.0056
s -0.0002 -0.0004 -0.0021 0.0001 0.0006 -0.0005 0.0011 -0.0007 -0.0021 0.0045 0.0048 0 0 -0.0083 0.0094
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0.001 0.0015 0.0053 -0.0001 -0.0013 0.0015 -0.0026 0.0014 0.0126 0.0032 -0.0083 0 0 0.0244 -0.029
s -0.0012 -0.0027 -0.0098 0.0001 0.0021 -0.0028 0.0043 -0.0026 -0.017 -0.0056 0.0094 0 0 -0.029 0.0376
               
"Sigma4"               
s 0.0088 0.0142 -0.0038 -0.0001 -0.0021 0.0046 -0.0057 0.0044 0.0108 -0.0032 -0.0007 0 0 0.0045 -0.0065
s 0.0142 0.0471 -0.0146 0.0001 -0.0021 0.0053 -0.0071 0.0043 0.0036 0.0159 -0.0001 0 0 0.0008 -0.0023
s -0.0038 -0.0146 0.0067 -0.0002 -0.008 0.0163 -0.0205 0.0143 0.0106 0.0393 -0.0028 0 0 0.0107 -0.0168
s -0.0001 0.0001 -0.0002 0.0001 0 0.0001 0 0 0.0002 0.0002 0.0001 0 0 -0.0001 0
s -0.0021 -0.0021 -0.008 0 0.0017 -0.0027 0.0033 -0.0022 -0.0017 -0.0061 0.0006 0 0 -0.0021 0.0031
s 0.0046 0.0053 0.0163 0.0001 -0.0027 0.0061 -0.0069 0.0049 0.0038 0.0137 -0.0005 0 0 0.0026 -0.0046
s -0.0057 -0.0071 -0.0205 0 0.0033 -0.0069 0.0093 -0.0062 -0.0045 -0.0178 0.001 0 0 -0.0036 0.0059
s 0.0044 0.0043 0.0143 0 -0.0022 0.0049 -0.0062 0.0045 0.0029 0.0113 -0.0008 0 0 0.0033 -0.0051
s 0.0108 0.0036 0.0106 0.0002 -0.0017 0.0038 -0.0045 0.0029 0.0525 -0.0116 -0.0014 0 0 0.0146 -0.0207
s -0.0032 0.0159 0.0393 0.0002 -0.0061 0.0137 -0.0178 0.0113 -0.0116 0.0164 0.0042 0 0 0.0044 -0.0092
s -0.0007 -0.0001 -0.0028 0.0001 0.0006 -0.0005 0.001 -0.0008 -0.0014 0.0042 0.004 0 0 -0.0075 0.0096
